date,open,high,low,close,volume
2023-10-03 00:00:00,98.0894,98.6585,97.6362,98.4713,1034.04
2023-10-03 04:00:00,98.4713,98.7888,98.1355,98.254,1034.41
2023-10-03 08:00:00,98.2541,98.6686,97.9698,98.323,1034.78
2023-10-03 12:00:00,98.3231,98.4434,97.112,97.5561,1035.15
2023-10-03 16:00:00,97.5561,98.1098,97.1671,97.3063,1035.52
2023-10-03 20:00:00,97.3063,98.0508,96.8478,97.8467,1035.89
2023-10-04 00:00:00,97.8466,98.1957,96.9959,97.8608,1036.26
2023-10-04 04:00:00,97.8608,97.9984,97.5266,97.9441,1036.63
2023-10-04 08:00:00,97.9441,98.6695,97.8239,98.3674,1037.0
2023-10-04 12:00:00,98.3674,98.635,97.452,97.7673,1037.37
2023-10-04 16:00:00,97.7673,99.371,97.7056,98.5304,1037.74
2023-10-04 20:00:00,98.5304,99.3417,98.2899,99.1029,1038.11
2023-10-05 00:00:00,99.1029,99.572,98.5942,98.6503,1038.48
2023-10-05 04:00:00,98.6503,98.8804,98.2402,98.4943,1038.85
2023-10-05 08:00:00,98.4943,99.1385,98.3916,98.9142,1039.22
2023-10-05 12:00:00,98.9142,100.3723,97.7151,98.3052,1039.59
2023-10-05 16:00:00,98.3052,98.5785,97.531,98.0066,1039.96
2023-10-05 20:00:00,98.0066,98.1927,97.6595,97.7893,1040.33
2023-10-06 00:00:00,97.7893,98.4801,97.6666,98.3202,1040.7
2023-10-06 04:00:00,98.3202,98.6977,97.9323,98.6032,1041.07
2023-10-06 08:00:00,98.6032,99.2329,98.3749,99.0366,1041.44
2023-10-06 12:00:00,99.0366,100.1029,96.9029,99.6828,1041.81
2023-10-06 16:00:00,99.6828,100.0784,99.0906,99.7229,1042.18
2023-10-06 20:00:00,99.7228,100.9953,99.4062,99.647,1042.55
2023-10-07 00:00:00,99.647,99.7855,99.2794,99.5375,1042.92
2023-10-07 04:00:00,99.5375,99.746,99.3969,99.5032,1043.29
2023-10-07 08:00:00,99.5032,100.0487,99.4148,99.6863,1043.66
2023-10-07 12:00:00,99.6863,99.8938,99.4692,99.6781,1044.03
2023-10-07 16:00:00,99.6781,99.8151,99.3077,99.4129,1044.4
2023-10-07 20:00:00,99.413,99.7992,99.3314,99.7382,1044.77
2023-10-08 00:00:00,99.7382,100.2823,99.6427,100.1243,1045.14
2023-10-08 04:00:00,100.1243,100.2141,99.4078,99.5561,1045.51
2023-10-08 08:00:00,99.5561,99.7199,99.0401,99.2208,1045.88
2023-10-08 12:00:00,99.2208,99.9418,98.728,99.5102,1046.25
2023-10-08 16:00:00,99.5102,99.7597,99.1572,99.5182,1046.62
2023-10-08 20:00:00,99.5182,99.8715,99.1293,99.5969,1046.99
2023-10-09 00:00:00,99.5969,99.8998,99.1169,99.6136,1047.36
2023-10-09 04:00:00,99.6136,99.743,99.1593,99.2267,1047.73
2023-10-09 08:00:00,99.2267,99.3793,97.7458,97.9981,1048.1
2023-10-09 12:00:00,97.9981,98.4402,97.6121,97.9068,1048.47
2023-10-09 16:00:00,97.9068,99.051,97.2028,98.5252,1048.84
2023-10-09 20:00:00,98.5252,98.7058,98.2595,98.4305,1049.21
2023-10-10 00:00:00,98.4305,98.8638,98.0326,98.5811,1049.58
2023-10-10 04:00:00,98.5811,98.8952,98.344,98.6493,1049.95
2023-10-10 08:00:00,98.6494,98.9974,98.059,98.1407,1050.32
2023-10-10 12:00:00,98.1406,98.6228,97.4842,97.7808,1050.69
2023-10-10 16:00:00,97.7808,98.2017,97.3384,97.7426,1051.06
2023-10-10 20:00:00,97.7427,98.052,97.4265,97.717,1051.43
2023-10-11 00:00:00,97.717,98.0784,96.3145,96.3825,1051.8
2023-10-11 04:00:00,96.3825,96.8886,96.15,96.4035,1052.17
2023-10-11 08:00:00,96.4035,97.5597,96.3359,97.0254,1052.54
2023-10-11 12:00:00,97.0254,97.3115,95.3033,95.5384,1052.91
2023-10-11 16:00:00,95.5384,95.6461,94.6294,95.4804,1053.28
2023-10-11 20:00:00,95.4804,95.9664,95.1336,95.8811,1053.65
2023-10-12 00:00:00,95.8811,96.1863,95.3328,95.7796,1054.02
2023-10-12 04:00:00,95.7796,96.0927,95.5016,95.6497,1054.39
2023-10-12 08:00:00,95.6497,95.9012,95.0465,95.7467,1054.76
2023-10-12 12:00:00,95.7467,95.8855,94.9258,95.1658,1055.13
2023-10-12 16:00:00,95.1657,95.6795,94.6876,95.301,1055.5
2023-10-12 20:00:00,95.301,95.5725,95.2279,95.4677,1055.87
2023-10-13 00:00:00,95.4677,95.9331,95.3833,95.5464,1056.24
2023-10-13 04:00:00,95.5464,96.1719,95.4684,95.8793,1056.61
2023-10-13 08:00:00,95.8792,96.0325,95.3384,95.6863,1056.98
2023-10-13 12:00:00,95.6863,96.257,95.1549,95.2793,1057.35
2023-10-13 16:00:00,95.2793,95.687,95.1514,95.5353,1057.72
2023-10-13 20:00:00,95.5353,96.839,95.3735,95.8329,1058.09
2023-10-14 00:00:00,95.8329,96.3381,95.7223,96.0783,1058.46
2023-10-14 04:00:00,96.0782,96.1589,95.7107,95.8572,1058.83
2023-10-14 08:00:00,95.8572,96.0185,95.7325,95.8698,1059.2
2023-10-14 12:00:00,95.8698,96.1733,95.7417,96.1203,1059.57
2023-10-14 16:00:00,96.1203,96.2082,95.7401,95.8411,1059.94
2023-10-14 20:00:00,95.8411,95.9599,95.5225,95.7989,1060.31
2023-10-15 00:00:00,95.7989,96.0783,95.6179,95.8988,1060.68
2023-10-15 04:00:00,95.9125,95.9937,95.8318,95.9198,1061.0637
2023-10-15 08:00:00,95.9061,96.0863,95.7179,95.7989,1061.42
2023-10-15 12:00:00,95.7989,96.2514,95.5911,95.9644,1061.79
2023-10-15 16:00:00,95.9644,96.6642,95.895,96.4813,1062.16
2023-10-15 20:00:00,96.4813,97.4217,96.3287,96.8752,1062.53
2023-10-16 00:00:00,96.8751,97.3952,96.6772,97.1669,1062.9
2023-10-16 04:00:00,97.1669,99.8715,96.9673,99.3543,1063.27
2023-10-16 08:00:00,99.3543,99.5967,98.5646,98.9995,1063.64
2023-10-16 12:00:00,98.9995,107.078,98.8048,100.1217,1064.01
2023-10-16 16:00:00,100.1217,102.8273,100.0717,101.5655,1064.38
2023-10-16 20:00:00,101.5655,102.2368,100.6647,101.6794,1064.75
2023-10-17 00:00:00,101.6794,101.9027,100.667,100.856,1065.12
2023-10-17 04:00:00,100.8561,101.6404,100.0901,101.4291,1065.49
2023-10-17 08:00:00,101.4291,102.1169,101.0919,101.4006,1065.86
2023-10-17 12:00:00,101.4006,102.0133,100.3257,101.5401,1066.23
2023-10-17 16:00:00,101.5401,102.1321,100.936,101.7354,1066.6
2023-10-17 20:00:00,101.7354,101.9284,101.1747,101.3053,1066.97
2023-10-18 00:00:00,101.3053,101.7789,100.9855,101.7281,1067.34
2023-10-18 04:00:00,101.7281,103.4475,101.4187,101.6572,1067.71
2023-10-18 08:00:00,101.6572,102.0798,100.6862,101.1081,1068.08
2023-10-18 12:00:00,101.1081,101.3887,100.3525,100.7756,1068.45
2023-10-18 16:00:00,100.7757,101.5033,100.6641,100.7691,1068.82
2023-10-18 20:00:00,100.7691,101.2781,100.5236,101.0345,1069.19
2023-10-19 00:00:00,101.0345,101.4341,100.2019,100.8204,1069.56
2023-10-19 04:00:00,100.8204,101.1893,100.6634,101.0731,1069.93
2023-10-19 08:00:00,101.0731,101.7773,100.8452,101.5007,1070.3
2023-10-19 12:00:00,101.5007,102.8474,101.3412,102.3191,1070.67
2023-10-19 16:00:00,102.3191,103.2139,101.4752,102.5712,1071.04
2023-10-19 20:00:00,102.5712,103.0897,101.9784,102.4391,1071.41
2023-10-20 00:00:00,102.4391,104.9375,101.9059,104.3002,1071.78
2023-10-20 04:00:00,104.3001,104.9375,103.8074,104.3185,1072.15
2023-10-20 08:00:00,104.3185,107.8185,104.223,106.4572,1072.52
2023-10-20 12:00:00,106.4572,106.7569,104.7661,105.4261,1072.89
2023-10-20 16:00:00,105.4261,105.625,104.5556,105.4633,1073.26
2023-10-20 20:00:00,105.4633,106.3309,105.2424,105.8473,1073.63
2023-10-21 00:00:00,105.8473,106.0066,105.0685,105.6168,1074.0
2023-10-21 04:00:00,105.6168,106.1179,105.3436,105.9428,1074.37
2023-10-21 08:00:00,105.9565,106.6594,105.688,106.346,1074.7537
2023-10-21 12:00:00,106.3323,107.0067,105.8317,106.8046,1075.11
2023-10-21 16:00:00,106.8046,108.4337,106.4286,107.5455,1075.48
2023-10-21 20:00:00,107.5454,107.6424,106.4429,106.7062,1075.85
2023-10-22 00:00:00,106.7062,107.3456,106.4186,106.6976,1076.22
2023-10-22 04:00:00,106.6976,107.9628,105.6937,106.3725,1076.59
2023-10-22 08:00:00,106.3726,107.0461,106.1936,106.7058,1076.96
2023-10-22 12:00:00,106.7057,106.9869,106.1967,106.4058,1077.33
2023-10-22 16:00:00,106.4059,106.8881,106.2828,106.467,1077.7
2023-10-22 20:00:00,106.467,107.2628,105.9587,107.0011,1078.07
2023-10-23 00:00:00,107.0011,109.9285,106.5628,109.6562,1078.44
2023-10-23 04:00:00,109.6562,110.5925,108.5008,108.8761,1078.81
2023-10-23 08:00:00,108.8761,109.877,108.2447,109.3721,1079.18
2023-10-23 12:00:00,109.3721,110.5386,108.3873,110.1794,1079.55
2023-10-23 16:00:00,110.1794,112.2156,109.7501,111.8601,1079.92
2023-10-23 20:00:00,111.8601,123.9953,111.6833,117.9805,1080.29
2023-10-24 00:00:00,117.9805,125.915,117.0827,121.5182,1080.66
2023-10-24 04:00:00,121.5182,123.4696,120.2007,121.2984,1081.03
2023-10-24 08:00:00,121.2984,124.4751,121.0664,123.2353,1081.4
2023-10-24 12:00:00,123.2353,124.33,118.3944,120.1172,1081.77
2023-10-24 16:00:00,120.1172,122.726,119.0366,120.5724,1082.14
2023-10-24 20:00:00,120.5724,122.2403,119.4115,121.0228,1082.51
2023-10-25 00:00:00,121.0228,122.7748,120.4412,121.2963,1082.88
2023-10-25 04:00:00,121.2963,122.079,120.1034,120.7902,1083.25
2023-10-25 08:00:00,120.8039,122.9548,120.488,122.0228,1083.6337
2023-10-25 12:00:00,122.0091,124.916,121.9591,124.2945,1083.99
2023-10-25 16:00:00,124.2945,125.39,122.6072,123.9333,1084.36
2023-10-25 20:00:00,123.9333,124.3817,122.1403,123.0681,1084.73
2023-10-26 00:00:00,123.0681,124.2886,122.7539,124.1286,1085.1
2023-10-26 04:00:00,124.1286,124.2382,122.7112,123.6079,1085.47
2023-10-26 08:00:00,123.6079,124.0094,121.1071,121.6647,1085.84
2023-10-26 12:00:00,121.6647,122.6684,120.7561,121.4569,1086.21
2023-10-26 16:00:00,121.457,121.7894,120.3601,121.4555,1086.58
2023-10-26 20:00:00,121.4555,122.3402,121.3331,121.8395,1086.95
2023-10-27 00:00:00,121.8395,121.9595,120.4636,121.7161,1087.32
2023-10-27 04:00:00,121.7162,122.2225,120.9696,121.0915,1087.69
2023-10-27 08:00:00,121.0915,121.9799,121.0186,121.4661,1088.06
2023-10-27 12:00:00,121.4661,122.0449,120.608,121.2966,1088.43
2023-10-27 16:00:00,121.2966,121.4679,119.0756,120.2229,1088.8
2023-10-27 20:00:00,120.2229,121.1383,120.1048,120.9132,1089.17
2023-10-28 00:00:00,120.9132,121.8693,120.749,121.5125,1089.54
2023-10-28 04:00:00,121.5125,122.0084,121.3174,121.4589,1089.91
2023-10-28 08:00:00,121.459,123.1084,121.36,121.9258,1090.28
2023-10-28 12:00:00,121.9258,122.2036,120.9195,121.9869,1090.65
2023-10-28 16:00:00,121.9869,122.1318,121.5231,121.6983,1091.02
2023-10-28 20:00:00,121.6983,122.0263,121.4653,121.5874,1091.39
2023-10-29 00:00:00,121.5874,121.7038,121.0772,121.1945,1091.76
2023-10-29 04:00:00,121.1945,121.8346,120.9987,121.5717,1092.13
2023-10-29 08:00:00,121.5717,122.4968,121.514,122.2039,1092.5
2023-10-29 12:00:00,122.2039,123.3435,122.1539,122.9038,1092.87
2023-10-29 16:00:00,122.9038,124.0245,122.5756,123.3033,1093.24
2023-10-29 20:00:00,123.3033,123.9171,122.6777,123.1746,1093.61
2023-10-30 00:00:00,123.1746,123.3838,121.8958,122.2632,1093.98
2023-10-30 04:00:00,122.2632,122.5919,121.6578,121.9886,1094.35
2023-10-30 08:00:00,121.9886,123.7737,121.8232,123.4694,1094.72
2023-10-30 12:00:00,123.4694,124.4023,122.9252,123.6399,1095.09
2023-10-30 16:00:00,123.64,123.69,121.4726,122.84,1095.46
2023-10-30 20:00:00,122.8401,123.3808,122.3901,122.9921,1095.83
2023-10-31 00:00:00,122.9921,123.489,121.9703,122.0452,1096.2
2023-10-31 04:00:00,122.0452,122.6051,121.5442,121.8165,1096.57
2023-10-31 08:00:00,121.8165,123.2598,121.3376,123.0404,1096.94
2023-10-31 12:00:00,123.0404,123.1822,121.7122,122.2695,1097.31
2023-10-31 16:00:00,122.2695,123.4462,122.0449,123.226,1097.68
2023-10-31 20:00:00,123.226,123.9189,122.7825,123.5809,1098.05
2023-11-01 00:00:00,123.5809,123.7318,122.6755,122.7911,1098.42
2023-11-01 04:00:00,122.7911,123.1271,122.3758,122.9084,1098.79
2023-11-01 08:00:00,122.9084,123.109,122.4793,122.8113,1099.16
2023-11-01 12:00:00,122.8113,125.6296,121.5959,122.34,1099.53
2023-11-01 16:00:00,122.34,123.9816,122.2474,123.288,1099.9
2023-11-01 20:00:00,123.288,126.9924,123.1749,126.3695,1100.27
2023-11-02 00:00:00,126.3695,128.4301,126.1075,126.9056,1100.64
2023-11-02 04:00:00,126.9056,127.0566,125.0417,125.8644,1101.01
2023-11-02 08:00:00,125.8782,126.6351,125.1687,126.2124,1101.3937
2023-11-02 12:00:00,126.1987,126.5499,123.1678,123.5817,1101.75
2023-11-02 16:00:00,123.5817,124.9782,122.3187,124.8661,1102.12
2023-11-02 20:00:00,124.866,125.2628,123.769,124.6577,1102.49
2023-11-03 00:00:00,124.6576,124.7252,122.5567,123.7313,1102.86
2023-11-03 04:00:00,123.7312,123.8329,122.3544,122.9573,1103.23
2023-11-03 08:00:00,122.9573,123.5822,121.6765,122.1989,1103.6
2023-11-03 12:00:00,122.1989,124.3766,121.786,124.023,1103.97
2023-11-03 16:00:00,124.023,124.2815,122.4021,123.1918,1104.34
2023-11-03 20:00:00,123.1918,123.9885,122.981,123.8556,1104.71
2023-11-04 00:00:00,123.8556,124.155,123.5048,123.8275,1105.08
2023-11-04 04:00:00,123.8275,124.916,123.3361,124.0383,1105.45
2023-11-04 08:00:00,124.0383,124.5055,123.6749,123.8399,1105.82
2023-11-04 12:00:00,123.8399,124.2167,123.546,123.8311,1106.19
2023-11-04 16:00:00,123.8311,124.1863,123.7191,123.9054,1106.56
2023-11-04 20:00:00,123.9054,125.8258,123.7762,125.0875,1106.93
2023-11-05 00:00:00,125.0874,125.9863,124.5841,125.8543,1107.3
2023-11-05 04:00:00,125.8543,126.0068,124.9727,125.4456,1107.67
2023-11-05 08:00:00,125.4456,125.5892,124.8168,125.1728,1108.04
2023-11-05 12:00:00,125.1727,125.5304,123.9508,124.4483,1108.41
2023-11-05 16:00:00,124.4483,125.9098,124.342,124.824,1108.78
2023-11-05 20:00:00,124.8239,126.2717,122.8467,124.9084,1109.15
2023-11-06 00:00:00,124.9085,125.3395,124.2095,124.7889,1109.52
2023-11-06 04:00:00,124.7889,125.0052,123.8382,124.5261,1109.89
2023-11-06 08:00:00,124.5261,125.9019,124.1989,125.6953,1110.26
2023-11-06 12:00:00,125.6953,125.8079,124.4666,125.1548,1110.63
2023-11-06 16:00:00,125.1548,125.3124,124.1405,125.0611,1111.0
2023-11-06 20:00:00,125.0611,125.4512,124.4308,125.0305,1111.37
2023-11-07 00:00:00,125.0305,125.1066,124.0691,124.5771,1111.74
2023-11-07 04:00:00,124.5771,124.8153,124.1823,124.6438,1112.11
2023-11-07 08:00:00,124.6438,124.8301,123.2142,123.5383,1112.48
2023-11-07 12:00:00,123.5383,124.3484,123.1145,123.8715,1112.85
2023-11-07 16:00:00,123.8715,126.9842,123.2463,126.4857,1113.22
2023-11-07 20:00:00,126.4857,128.0841,125.5302,126.2899,1113.59
2023-11-08 00:00:00,126.29,126.4119,125.6404,125.8281,1113.96
2023-11-08 04:00:00,125.8282,126.2064,125.4146,125.6737,1114.33
2023-11-08 08:00:00,125.6737,126.4754,125.4794,126.0462,1114.7
2023-11-08 12:00:00,126.0462,126.5903,125.1728,125.6712,1115.07
2023-11-08 16:00:00,125.6711,127.659,125.476,127.085,1115.44
2023-11-08 20:00:00,127.0851,128.8618,126.2074,127.0948,1115.81
2023-11-09 00:00:00,127.0948,130.4458,126.7213,129.9976,1116.18
2023-11-09 04:00:00,129.9976,131.5657,129.8642,130.3353,1116.55
2023-11-09 08:00:00,130.3353,132.0156,130.2745,131.3081,1116.92
2023-11-09 12:00:00,131.3081,135.5198,131.0914,132.301,1117.29
2023-11-09 16:00:00,132.301,132.8044,126.9566,129.7972,1117.66
2023-11-09 20:00:00,129.7972,131.2827,128.8816,130.9348,1118.03
2023-11-10 00:00:00,130.9349,131.7625,129.9755,131.0497,1118.4
2023-11-10 04:00:00,131.0497,131.3652,129.9092,130.0033,1118.77
2023-11-10 08:00:00,130.0033,132.5764,129.5421,132.2549,1119.14
2023-11-10 12:00:00,132.2549,132.9795,131.3162,132.2943,1119.51
2023-11-10 16:00:00,132.2942,133.6745,132.2366,132.8074,1119.88
2023-11-10 20:00:00,132.8074,133.9278,132.2016,133.0773,1120.25
2023-11-11 00:00:00,133.0773,133.5077,131.5948,132.1438,1120.62
2023-11-11 04:00:00,132.1438,132.5323,131.6684,132.0241,1120.99
2023-11-11 08:00:00,132.0241,132.2519,131.6302,131.9603,1121.36
2023-11-11 12:00:00,131.9602,133.0298,131.7768,132.1824,1121.73
2023-11-11 16:00:00,132.1824,132.6756,132.059,132.5321,1122.1
2023-11-11 20:00:00,132.5321,132.6042,130.763,132.465,1122.47
2023-11-12 00:00:00,132.465,132.6934,130.9919,131.9612,1122.84
2023-11-12 04:00:00,131.9611,132.6617,131.6419,132.4577,1123.21
2023-11-12 08:00:00,132.4577,132.5234,132.0465,132.1992,1123.58
2023-11-12 12:00:00,132.1992,132.844,131.7054,132.5439,1123.95
2023-11-12 16:00:00,132.5439,132.7648,132.1366,132.3759,1124.32
2023-11-12 20:00:00,132.3758,132.7722,131.7309,132.23,1124.69
2023-11-13 00:00:00,132.23,133.5425,131.4236,131.6945,1125.06
2023-11-13 04:00:00,131.6945,132.2114,131.0772,131.8596,1125.43
2023-11-13 08:00:00,131.8595,132.2296,130.8545,131.3235,1125.8
2023-11-13 12:00:00,131.3235,131.8582,130.2889,131.4372,1126.17
2023-11-13 16:00:00,131.4372,132.1634,130.5278,131.4482,1126.54
2023-11-13 20:00:00,131.4482,131.6053,129.5716,130.0852,1126.91
2023-11-14 00:00:00,130.0852,130.2325,129.0621,130.0322,1127.28
2023-11-14 04:00:00,130.0322,131.0313,129.7433,130.8734,1127.65
2023-11-14 08:00:00,130.8734,131.1379,129.2269,129.3583,1128.02
2023-11-14 12:00:00,129.3583,130.956,127.9876,128.9584,1128.39
2023-11-14 16:00:00,128.9584,129.9721,124.1025,125.9149,1128.76
2023-11-14 20:00:00,125.9149,127.3175,125.5809,126.8325,1129.13
2023-11-15 00:00:00,126.8325,127.2901,126.1004,126.2288,1129.5
2023-11-15 04:00:00,126.2289,127.2744,126.1552,126.9241,1129.87
2023-11-15 08:00:00,126.9241,129.4776,126.8741,129.2932,1130.24
2023-11-15 12:00:00,129.2933,129.9696,128.392,129.8693,1130.61
2023-11-15 16:00:00,129.8693,134.8131,129.2898,133.785,1130.98
2023-11-15 20:00:00,133.785,135.5475,133.0447,135.063,1131.35
2023-11-16 00:00:00,135.063,135.3675,133.1556,133.6244,1131.72
2023-11-16 04:00:00,133.6245,134.2671,133.0485,133.5612,1132.09
2023-11-16 08:00:00,133.5612,133.992,132.3832,132.8841,1132.46
2023-11-16 12:00:00,132.8842,133.1928,129.2975,129.8821,1132.83
2023-11-16 16:00:00,129.8821,130.7751,126.5998,128.1518,1133.2
2023-11-16 20:00:00,128.1518,129.4587,127.1921,129.017,1133.57
2023-11-17 00:00:00,129.017,130.8871,128.7455,130.1603,1133.94
2023-11-17 04:00:00,130.1604,130.3439,128.9029,129.289,1134.31
2023-11-17 08:00:00,129.289,130.139,128.8153,129.7637,1134.68
2023-11-17 12:00:00,129.7637,130.6956,127.8881,128.5935,1135.05
2023-11-17 16:00:00,128.5934,131.3377,128.0596,129.5838,1135.42
2023-11-17 20:00:00,129.5838,131.0651,129.4825,130.6239,1135.79
2023-11-18 00:00:00,130.6238,130.6739,129.6688,129.7601,1136.16
2023-11-18 04:00:00,129.7601,130.0106,129.0207,129.9219,1136.53
2023-11-18 08:00:00,129.9219,130.4052,129.7225,129.8707,1136.9
2023-11-18 12:00:00,129.8706,130.9175,129.6241,130.8031,1137.27
2023-11-18 16:00:00,130.8031,131.5,130.5246,130.8564,1137.64
2023-11-18 20:00:00,130.8564,131.0065,129.9644,130.4604,1138.01
2023-11-19 00:00:00,130.4604,130.5294,129.7688,130.2928,1138.38
2023-11-19 04:00:00,130.2928,130.8704,130.1283,130.6152,1138.75
2023-11-19 08:00:00,130.6152,131.038,129.7537,130.052,1139.12
2023-11-19 12:00:00,130.052,130.5172,129.7597,130.461,1139.49
2023-11-19 16:00:00,130.461,132.0029,130.2071,131.8192,1139.86
2023-11-19 20:00:00,131.8192,133.835,131.2377,133.2851,1140.23
2023-11-20 00:00:00,133.285,133.4165,132.0879,132.4092,1140.6
2023-11-20 04:00:00,132.4092,132.9684,132.0945,132.8734,1140.97
2023-11-20 08:00:00,132.8734,133.5496,132.1692,132.5275,1141.34
2023-11-20 12:00:00,132.5275,133.8108,130.7989,133.6481,1141.71
2023-11-20 16:00:00,133.6481,134.7269,131.281,134.032,1142.08
2023-11-20 20:00:00,134.032,134.2123,132.9184,133.6023,1142.45
2023-11-21 00:00:00,133.6023,134.3682,133.0384,133.6597,1142.82
2023-11-21 04:00:00,133.6597,133.7643,132.8119,132.9998,1143.19
2023-11-21 08:00:00,132.9998,133.5425,132.4864,132.6255,1143.56
2023-11-21 12:00:00,132.6255,132.8717,129.2755,131.9122,1143.93
2023-11-21 16:00:00,131.9122,133.835,130.4528,131.9299,1144.3
2023-11-21 20:00:00,131.9299,132.6577,127.4382,127.5119,1144.67
2023-11-22 00:00:00,127.5119,129.8393,127.0708,129.7893,1145.04
2023-11-22 04:00:00,129.7893,130.4775,129.5447,130.0027,1145.41
2023-11-22 08:00:00,130.0027,131.2433,129.7787,130.0888,1145.78
2023-11-22 12:00:00,130.0888,130.8026,129.237,130.1502,1146.15
2023-11-22 16:00:00,130.1502,133.5896,129.7129,133.0358,1146.52
2023-11-22 20:00:00,133.0358,135.1233,132.7176,133.458,1146.89
2023-11-23 00:00:00,133.4581,133.9603,132.8075,133.0704,1147.26
2023-11-23 04:00:00,133.0704,133.5196,132.904,133.3184,1147.63
2023-11-23 08:00:00,133.3185,134.3825,132.5219,133.3213,1148.0
2023-11-23 12:00:00,133.3213,133.9421,131.4875,131.8276,1148.37
2023-11-23 16:00:00,131.8276,133.2999,131.6551,133.0052,1148.74
2023-11-23 20:00:00,133.0052,133.4248,132.6778,133.0511,1149.11
2023-11-24 00:00:00,133.0511,133.8157,132.8485,133.1274,1149.48
2023-11-24 04:00:00,133.1273,134.0776,133.0229,133.8671,1149.85
2023-11-24 08:00:00,133.8671,135.7453,133.4635,134.6484,1150.22
2023-11-24 12:00:00,134.6484,137.0958,134.0918,136.3577,1150.59
2023-11-24 16:00:00,136.3576,136.8639,133.9146,134.7344,1150.96
2023-11-24 20:00:00,134.7344,135.4176,134.0204,134.547,1151.33
2023-11-25 00:00:00,134.547,135.046,134.363,134.8482,1151.7
2023-11-25 04:00:00,134.8481,135.0016,134.5199,134.8639,1152.07
2023-11-25 08:00:00,134.8639,135.0085,134.06,134.3291,1152.44
2023-11-25 12:00:00,134.3291,134.6734,134.1632,134.5142,1152.81
2023-11-25 16:00:00,134.5142,135.0316,134.4485,134.9246,1153.18
2023-11-25 20:00:00,134.9246,135.2193,134.4905,134.7864,1153.55
2023-11-26 00:00:00,134.7864,134.8505,134.3136,134.6069,1153.92
2023-11-26 04:00:00,134.607,134.8827,134.4289,134.8189,1154.29
2023-11-26 08:00:00,134.8188,134.9575,134.3301,134.4247,1154.66
2023-11-26 12:00:00,134.4247,134.4747,132.9751,133.5607,1155.03
2023-11-26 16:00:00,133.5607,133.8358,132.4864,133.3572,1155.4
2023-11-26 20:00:00,133.3572,134.7198,133.0939,133.5975,1155.77
2023-11-27 00:00:00,133.5975,134.082,132.6648,133.1045,1156.14
2023-11-27 04:00:00,133.1046,133.5481,132.1332,133.0115,1156.51
2023-11-27 08:00:00,133.0116,133.7137,131.5945,132.1295,1156.88
2023-11-27 12:00:00,132.1295,132.408,130.9345,131.113,1157.25
2023-11-27 16:00:00,131.1129,132.5629,130.9059,131.5624,1157.62
2023-11-27 20:00:00,131.5624,133.0644,131.211,132.8671,1157.99
2023-11-28 00:00:00,132.8671,133.277,132.3168,132.4635,1158.36
2023-11-28 04:00:00,132.4634,132.5946,131.4818,132.3762,1158.73
2023-11-28 08:00:00,132.3762,132.986,131.7054,132.8982,1159.1
2023-11-28 12:00:00,132.8982,134.0786,132.4607,133.8321,1159.47
2023-11-28 16:00:00,133.8321,136.9638,133.7821,135.9765,1159.84
2023-11-28 20:00:00,135.9765,136.6344,134.345,134.9226,1160.21
2023-11-29 00:00:00,134.9227,135.9532,134.3699,135.3565,1160.58
2023-11-29 04:00:00,135.3565,136.4585,135.059,135.9138,1160.95
2023-11-29 08:00:00,135.9138,137.2243,135.0842,135.9422,1161.32
2023-11-29 12:00:00,135.9422,136.6178,133.9848,134.965,1161.69
2023-11-29 16:00:00,134.965,135.379,134.2702,135.12,1162.06
2023-11-29 20:00:00,135.12,135.2076,134.0235,135.0503,1162.43
2023-11-30 00:00:00,135.0503,135.8038,134.4016,135.7538,1162.8
2023-11-30 04:00:00,135.7538,136.1392,134.688,134.8303,1163.17
2023-11-30 08:00:00,134.8303,135.2808,133.9263,135.1591,1163.54
2023-11-30 12:00:00,135.1591,135.5009,133.735,134.2126,1163.91
2023-11-30 16:00:00,134.2126,134.9316,133.8599,134.6746,1164.28
2023-11-30 20:00:00,134.6746,134.941,134.1061,134.584,1164.65
2023-12-01 00:00:00,134.5841,135.9129,134.1484,135.7224,1165.02
2023-12-01 04:00:00,135.7224,136.8604,135.5997,136.4396,1165.39
2023-12-01 08:00:00,136.4396,138.5907,136.2859,137.6387,1165.76
2023-12-01 12:00:00,137.6387,137.8652,136.3001,137.044,1166.13
2023-12-01 16:00:00,137.0441,139.1829,136.928,138.2888,1166.5
2023-12-01 20:00:00,138.2888,138.8297,137.8199,138.0038,1166.87
2023-12-02 00:00:00,138.0038,138.4553,137.8078,138.3597,1167.24
2023-12-02 04:00:00,138.3597,138.569,138.025,138.075,1167.61
2023-12-02 08:00:00,138.075,138.4355,137.8417,138.2094,1167.98
2023-12-02 12:00:00,138.2095,138.7204,138.047,138.4648,1168.35
2023-12-02 16:00:00,138.4649,141.7016,138.0284,140.6348,1168.72
2023-12-02 20:00:00,140.6348,141.7449,140.1087,140.7431,1169.09
2023-12-03 00:00:00,140.7431,141.1684,140.067,140.4961,1169.46
2023-12-03 04:00:00,140.4961,140.9346,140.2116,140.8443,1169.83
2023-12-03 08:00:00,140.8443,141.1272,140.5135,140.8478,1170.2
2023-12-03 12:00:00,140.8478,142.0617,140.4469,141.8493,1170.57
2023-12-03 16:00:00,141.8493,142.1872,140.6205,141.1557,1170.94
